setname;date;operation;rowGroup;rowGroupIndex;category;categoryIndex;subCategory;subCategoryIndex;columnGroup;columnGroupIndex;columnSubGroup;columnSubGroupIndex;pp1;ac1;fc1;pl1;pp2;ac2;fc2;pl2;pp3;ac3;fc3;pl3;pp4;ac4;fc4;pl4
northamerica;2022-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;61;67;68;63;54;60;57;54;27;32;25;29;63;66;69;63
northamerica;2022-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;22;27;24;24;32;36;33;34;54;52;57;53;24;23;26;24
northamerica;2022-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;10;10;10;50;48;55;50;55;55;51;55;11;14;10;13
northamerica;2022-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;13;10;13;14;55;52;51;54;34;32;33;33;14;16;16;13
northamerica;2022-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;34;38;32;35;33;29;30;35;21;17;18;19;40;44;40;38
northamerica;2022-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;60;57;61;60;50;44;51;51;29;29;35;29;56;63;62;57
northamerica;2022-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;25;23;23;25;35;34;35;35;55;53;53;56;22;19;24;23
northamerica;2022-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;13;14;17;13;55;54;56;56;58;55;61;58;15;12;12;14
northamerica;2022-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;17;21;16;18;49;45;53;49;34;36;35;35;17;15;15;17
northamerica;2022-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;37;38;35;39;37;40;38;21;27;19;23;37;43;36;38
northamerica;2022-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;58;55;59;58;50;48;46;49;30;30;29;30;57;51;55;58
northamerica;2022-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;24;23;25;36;38;39;37;58;58;55;57;26;24;22;26
northamerica;2022-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;11;11;13;56;58;54;56;55;51;58;53;15;14;11;16
northamerica;2022-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;15;15;19;16;49;47;54;51;31;33;35;30;13;15;13;12
northamerica;2022-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;32;34;36;39;40;39;39;20;18;15;20;40;39;36;40
northamerica;2022-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;63;67;64;62;52;50;54;52;27;33;33;29;60;59;53;58
northamerica;2022-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;23;21;27;25;34;29;30;32;51;47;47;50;28;31;25;27
northamerica;2022-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;10;12;10;57;58;52;57;56;59;55;57;13;10;16;12
northamerica;2022-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;13;15;16;12;53;49;50;52;33;37;35;33;14;18;12;15
northamerica;2022-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;38;40;35;35;29;36;33;22;26;17;23;35;38;32;36
northamerica;2022-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;58;59;52;58;53;49;49;52;29;31;34;29;62;61;59;61
northamerica;2022-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;25;29;27;25;37;41;40;39;50;47;49;51;28;23;31;27
northamerica;2022-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;16;11;11;14;53;52;52;51;54;54;57;54;14;12;17;16
northamerica;2022-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;13;14;16;12;55;55;57;56;32;28;34;32;17;17;13;16
northamerica;2022-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;40;39;36;38;39;34;35;39;19;16;20;18;35;38;31;35
northamerica;2022-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;60;64;58;51;50;49;53;29;33;23;29;64;60;66;62
northamerica;2023-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;22;24;24;35;36;33;37;57;54;53;57;24;21;23;24
northamerica;2023-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;12;12;15;11;51;50;52;51;54;54;56;54;12;16;10;11
northamerica;2023-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;11;12;15;12;51;49;54;52;30;31;26;29;18;17;22;18
northamerica;2023-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;34;40;36;39;41;39;38;24;23;29;25;42;43;44;40
northamerica;2023-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;63;53;60;53;53;48;51;31;30;24;29;58;64;56;58
northamerica;2023-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;29;31;32;29;36;33;38;36;57;54;53;57;24;21;29;25
northamerica;2023-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;12;13;10;51;55;48;51;54;58;56;55;14;19;11;14
northamerica;2023-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;15;19;16;16;51;49;53;50;34;33;36;35;12;16;14;11
northamerica;2023-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;38;33;40;38;35;34;32;34;23;28;24;24;38;36;41;38
northamerica;2023-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;63;60;68;64;56;57;56;57;32;32;36;32;57;60;58;59
northamerica;2023-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;29;23;27;39;42;40;39;55;53;52;53;28;28;28;26
northamerica;2023-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;15;10;11;49;52;47;50;55;57;56;54;14;16;14;16
northamerica;2023-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;17;13;20;18;55;57;57;55;31;32;31;30;15;12;11;14
northamerica;2023-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;40;38;43;40;40;37;42;41;22;20;18;24;36;34;42;36
northamerica;2023-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;61;59;61;50;50;53;49;28;23;28;27;62;69;61;62
northamerica;2023-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;27;31;27;37;40;35;35;53;51;50;53;24;19;22;24
northamerica;2023-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;13;17;16;57;52;53;56;52;55;53;53;10;10;12;11
northamerica;2023-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;12;10;11;11;55;54;58;54;29;25;25;29;16;14;14;14
northamerica;2023-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;38;37;39;39;39;36;42;39;23;21;24;22;35;39;31;37
northamerica;2023-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;58;64;57;58;53;50;53;55;29;31;30;28;61;67;65;61
northamerica;2023-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;26;31;27;37;33;34;37;51;54;51;52;25;20;24;25
northamerica;2023-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;15;17;18;15;54;54;51;53;51;56;52;52;10;13;10;11
northamerica;2023-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;16;20;13;18;55;56;54;53;33;36;34;33;13;12;10;15
northamerica;2023-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;32;39;34;38;36;35;39;24;22;28;23;35;34;38;36
northamerica;2023-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;56;56;54;56;53;50;48;53;28;28;24;28;57;64;57;59
northamerica;2023-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;26;28;29;34;35;30;33;53;57;57;54;29;28;28;28
northamerica;2023-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;12;10;11;51;49;47;52;53;55;58;55;14;12;13;15
northamerica;2023-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;19;14;21;18;52;53;52;52;30;27;25;28;12;12;16;13
northamerica;2023-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;40;36;36;33;30;29;34;21;26;21;23;37;42;36;38
northamerica;2023-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;60;55;55;59;54;49;59;53;33;35;33;33;58;57;53;57
northamerica;2023-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;33;31;29;34;31;32;35;53;56;51;54;24;21;21;26
northamerica;2023-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;13;14;12;51;47;50;50;58;54;54;57;15;13;15;14
northamerica;2023-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;11;10;10;13;52;48;51;50;30;25;33;29;14;17;12;14
northamerica;2023-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;37;35;37;37;41;41;37;21;19;25;21;37;40;33;38
northamerica;2023-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;59;59;57;55;56;59;55;29;25;25;27;58;62;62;60
northamerica;2023-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;22;24;26;34;38;34;34;51;47;55;51;26;29;26;26
northamerica;2023-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;17;11;13;55;56;57;53;53;51;49;54;16;15;17;15
northamerica;2023-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;12;14;13;12;55;55;55;53;34;35;31;34;17;16;16;18
northamerica;2023-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;34;35;40;36;40;37;39;40;18;22;20;18;40;38;36;40
northamerica;2023-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;56;54;55;56;50;53;53;49;35;28;40;33;59;63;62;58
northamerica;2023-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;22;24;26;33;29;33;33;56;58;59;56;27;25;31;28
northamerica;2023-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;13;11;10;15;49;49;49;50;51;56;50;51;13;14;17;13
northamerica;2023-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;11;10;14;11;54;51;56;53;31;26;31;30;15;17;12;16
northamerica;2023-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;42;41;39;37;36;35;38;26;25;20;24;42;41;39;41
northamerica;2023-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;57;59;58;59;50;48;55;50;29;27;36;30;59;54;64;61
northamerica;2023-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;25;25;23;24;35;31;36;34;56;56;53;57;22;26;21;23
northamerica;2023-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;12;15;14;11;55;54;55;56;55;53;51;55;13;10;16;13
northamerica;2023-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;19;21;14;17;51;50;49;51;30;27;25;28;16;20;15;16
northamerica;2023-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;39;34;36;36;36;37;36;24;28;26;26;37;39;41;36
northamerica;2023-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;57;63;57;52;58;48;52;35;37;28;34;60;60;55;58
northamerica;2023-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;24;23;26;36;36;34;36;56;57;59;57;28;26;25;28
northamerica;2023-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;15;10;10;15;51;55;56;51;53;55;49;53;11;13;10;11
northamerica;2023-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;13;13;12;13;51;54;54;51;34;36;34;33;16;18;19;15
northamerica;2023-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;40;43;36;40;38;36;33;38;25;28;29;26;35;31;33;36
northamerica;2023-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;59;54;66;61;55;54;49;56;29;33;31;29;60;59;58;61
northamerica;2023-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;22;25;27;37;41;38;38;55;58;53;53;22;25;26;24
northamerica;2023-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;12;15;10;13;54;53;53;55;53;56;53;52;10;10;13;10
northamerica;2023-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;16;15;20;16;55;50;56;54;32;35;32;33;16;13;19;16
northamerica;2023-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;40;34;40;40;45;40;39;26;30;24;26;38;36;35;40
northamerica;2023-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;61;60;66;61;49;52;50;51;31;31;24;30;62;59;58;61
northamerica;2024-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;25;32;28;33;30;36;33;53;58;52;54;28;33;27;29
northamerica;2024-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;13;17;11;14;53;48;56;52;58;58;56;58;11;10;10;10
northamerica;2024-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;14;12;10;14;53;55;54;55;35;30;31;34;16;18;19;15
northamerica;2024-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;38;41;38;37;33;38;38;21;23;17;20;34;38;38;36
northamerica;2024-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;62;69;57;64;51;58;57;53;34;28;34;34;64;58;63;63
northamerica;2024-02-29T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;29;27;28;37;35;39;39;52;47;48;51;27;26;24;27
northamerica;2024-02-29T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;12;16;10;12;50;46;48;50;55;54;50;54;10;10;10;10
northamerica;2024-02-29T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;18;14;20;16;53;51;57;52;30;31;33;28;17;16;16;17
northamerica;2024-02-29T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;39;34;38;41;45;44;40;20;16;24;20;40;45;39;39
northamerica;2024-02-29T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;57;60;61;56;54;56;53;52;31;38;33;32;57;53;51;58
northamerica;2024-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;22;22;20;23;35;34;38;35;53;52;52;52;28;30;31;30
northamerica;2024-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;18;17;13;50;49;47;52;58;57;55;57;10;12;10;11
northamerica;2024-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;15;15;19;16;48;45;47;50;33;36;35;34;11;11;14;13
northamerica;2024-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;41;39;42;41;36;36;32;37;19;17;20;19;37;32;39;36
northamerica;2024-03-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;64;57;60;63;53;50;54;53;33;29;33;35;60;60;60;58
northamerica;2024-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;29;25;26;33;33;36;33;53;55;56;54;29;32;30;28
northamerica;2024-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;14;13;16;14;49;48;46;50;52;57;55;52;10;13;10;10
northamerica;2024-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;15;17;13;14;52;54;50;53;33;36;31;31;12;16;15;12
northamerica;2024-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;41;43;38;38;39;33;38;21;20;21;23;39;35;43;40
northamerica;2024-04-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;61;58;64;62;57;53;62;57;28;25;25;29;56;51;51;56
northamerica;2024-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;28;27;24;35;31;34;35;52;50;47;51;29;25;27;28
northamerica;2024-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;12;10;10;51;54;53;49;52;57;55;54;13;15;13;12
northamerica;2024-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;16;17;13;17;56;53;51;56;33;33;35;33;16;20;19;17
northamerica;2024-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;42;43;39;39;44;43;39;20;19;20;20;38;34;35;39
northamerica;2024-05-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;61;63;65;62;52;47;54;52;30;28;30;28;63;67;66;62
northamerica;2024-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;28;29;32;29;37;36;39;37;50;50;54;52;26;26;27;24
northamerica;2024-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;10;10;10;50;51;46;49;55;52;53;54;11;13;10;13
northamerica;2024-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;12;16;10;12;53;51;53;53;32;35;32;33;14;10;13;13
northamerica;2024-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;39;39;35;37;34;30;29;35;22;23;22;21;41;36;42;41
northamerica;2024-06-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;57;52;58;58;54;59;51;56;33;31;27;32;63;63;60;63
northamerica;2024-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;24;24;27;22;36;37;40;37;56;54;58;57;23;23;25;24
northamerica;2024-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;13;10;12;51;54;47;50;56;52;55;55;15;14;15;14
northamerica;2024-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;11;16;10;11;52;57;49;54;30;33;33;30;13;10;11;13
northamerica;2024-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;37;42;36;38;41;35;45;40;24;26;18;22;39;39;36;40
northamerica;2024-07-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;62;67;62;63;53;49;49;53;27;27;33;28;59;57;54;59
northamerica;2024-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;31;31;26;35;38;31;36;54;57;56;52;26;23;21;26
northamerica;2024-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;15;11;18;15;51;50;49;49;55;55;54;56;14;11;11;14
northamerica;2024-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;17;12;17;15;51;50;49;52;32;30;35;32;14;17;12;13
northamerica;2024-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;35;40;30;35;36;35;36;37;20;19;22;21;40;34;42;40
northamerica;2024-08-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;61;57;63;61;56;56;61;55;30;32;28;30;61;65;60;62
northamerica;2024-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;29;27;31;28;34;36;37;34;57;56;53;56;27;28;23;27
northamerica;2024-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;13;16;17;13;51;51;54;53;52;48;53;51;10;10;10;10
northamerica;2024-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;14;16;11;14;51;54;47;51;33;34;32;31;19;22;15;17
northamerica;2024-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;42;37;38;40;36;33;40;34;22;23;20;22;36;34;35;34
northamerica;2024-09-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;62;65;63;63;52;50;48;50;35;38;30;34;59;54;63;61
northamerica;2024-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;28;30;27;36;36;35;35;52;49;47;51;24;28;24;25
northamerica;2024-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;10;10;15;10;53;56;49;53;54;55;54;54;13;17;12;13
northamerica;2024-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;18;20;20;17;54;56;53;54;31;34;27;31;19;20;20;17
northamerica;2024-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;36;33;35;37;40;35;42;39;22;24;27;21;35;36;30;34
northamerica;2024-10-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;58;60;57;57;51;51;49;53;33;29;35;33;58;62;61;56
northamerica;2024-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;26;28;22;26;36;38;31;35;56;55;57;57;22;22;22;24
northamerica;2024-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;11;10;13;11;53;53;51;51;56;56;58;56;12;14;16;12
northamerica;2024-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;17;20;20;16;54;54;56;55;28;31;30;29;17;22;17;17
northamerica;2024-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;37;42;42;38;39;40;42;38;23;28;25;22;37;36;40;38
northamerica;2024-11-30T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;63;60;57;64;54;58;51;54;27;31;27;28;61;58;58;60
northamerica;2024-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;30;32;28;30;37;37;40;38;52;48;50;53;27;29;27;27
northamerica;2024-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;15;13;15;14;53;56;52;54;59;56;57;59;13;13;10;11
northamerica;2024-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;12;10;13;14;49;47;52;51;33;33;32;35;13;13;11;12
northamerica;2024-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;38;41;40;36;38;32;42;37;24;24;20;24;35;35;32;35
northamerica;2024-12-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;58;62;60;58;52;50;55;52;29;24;24;31;60;66;58;59
northamerica;2025-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;24;22;22;24;37;40;40;36;51;49;54;53;25;20;26;24
northamerica;2025-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;Preowend;2;Cat. A;1;11;10;10;12;55;51;54;55;54;56;56;54;10;13;10;10
northamerica;2025-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;New;1;Cat. A;1;16;20;17;18;50;49;54;51;28;31;32;29;18;15;19;17
northamerica;2025-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;37;39;35;37;34;33;36;34;22;26;21;22;39;38;40;40
northamerica;2025-01-31T00:00:00+01:00;+;Mexico;15;Mexico City;21;Suburb;2;Preowend;2;Cat. B;2;57;56;60;57;53;55;49;51;33;29;35;33;61;64;61;61
northamerica;2025-02-28T00:00:00+01:00;+;Mexico;15;Mexico City;21;City;1;New;1;Cat. A;1;27;24;27;28;39;42;40;37;56;56;56;54;28;27;26;28
